raw_class_id,target,class_name,class_family,prompt_id,prompt,prompt_set,variant_label,descriptor_count,clean_descriptor_count,descriptor_quality
486,126,Glossy Ibis,Glossy Ibis,0,Glossy Ibis; field marks: long curved bill.,clean_descriptor,,6,1,needs_normalization
486,126,Glossy Ibis,Glossy Ibis,1,a field guide photo of a Glossy Ibis with long curved bill.,clean_descriptor,,6,1,needs_normalization
487,127,White-faced Ibis,White-faced Ibis,0,"White-faced Ibis; field marks: metallic green plumage, red eye, pink legs, matte brown plumage, and white facial outline.",clean_descriptor,,13,5,needs_normalization
487,127,White-faced Ibis,White-faced Ibis,1,"a field guide photo of a White-faced Ibis with metallic green plumage, red eye, pink legs, matte brown plumage, and white facial outline.",clean_descriptor,,13,5,needs_normalization
488,128,Roseate Spoonbill,Roseate Spoonbill,0,"Roseate Spoonbill; field marks: pink shoulder, pink rump, white neck, yellowish green head, and paler pink plumage.",clean_descriptor,,10,5,needs_normalization
488,128,Roseate Spoonbill,Roseate Spoonbill,1,"a field guide photo of a Roseate Spoonbill with pink shoulder, pink rump, white neck, yellowish green head, and paler pink plumage.",clean_descriptor,,10,5,needs_normalization
489,129,Black Vulture,Black Vulture,0,"Black Vulture; field marks: white patches, and narrow strongly hooked bill.",clean_descriptor,,4,2,needs_normalization
489,129,Black Vulture,Black Vulture,1,"a field guide photo of a Black Vulture with white patches, and narrow strongly hooked bill.",clean_descriptor,,4,2,needs_normalization
490,130,Turkey Vulture,Turkey Vulture,0,"Turkey Vulture; field marks: pale bill, dark large dark long broad wings, and red head.",clean_descriptor,,3,3,needs_normalization
490,130,Turkey Vulture,Turkey Vulture,1,"a field guide photo of a Turkey Vulture with pale bill, dark large dark long broad wings, and red head.",clean_descriptor,,3,3,needs_normalization
491,131,Osprey,Osprey,0,"Osprey; field marks: brown upperparts, white underparts, prominent dark patch, broad brown stripe, and white spots.",clean_descriptor,,9,5,needs_normalization
491,131,Osprey,Osprey,1,"a field guide photo of an Osprey with brown upperparts, white underparts, prominent dark patch, broad brown stripe, and white spots.",clean_descriptor,,9,5,needs_normalization
492,132,Swallow-tailed Kite,Swallow-tailed Kite,0,"Swallow-tailed Kite; field marks: gleaming black tail, gleaming black wings, gleaming black back, and forked tail.",clean_descriptor,,8,4,needs_normalization
492,132,Swallow-tailed Kite,Swallow-tailed Kite,1,"a field guide photo of a Swallow-tailed Kite with gleaming black tail, gleaming black wings, gleaming black back, and forked tail.",clean_descriptor,,8,4,needs_normalization
493,133,White-tailed Kite,White-tailed Kite,0,"White-tailed Kite; field marks: black shoulder, white patches, white tail, small-to-medium pale raptor, and white head.",clean_descriptor,,9,5,compact_verified
493,133,White-tailed Kite,White-tailed Kite,1,"a field guide photo of a White-tailed Kite with black shoulder, white patches, white tail, small-to-medium pale raptor, and white head.",clean_descriptor,,9,5,compact_verified
494,134,Mississippi Kite,Mississippi Kite,0,"Mississippi Kite; field marks: gray plumage, black wingtips, long square-tipped tail, hooked bill, and hooked tail.",clean_descriptor,,8,5,compact_verified
494,134,Mississippi Kite,Mississippi Kite,1,"a field guide photo of a Mississippi Kite with gray plumage, black wingtips, long square-tipped tail, hooked bill, and hooked tail.",clean_descriptor,,8,5,compact_verified
495,135,Harris's Hawk,Harris's Hawk,0,"Harris's Hawk; field marks: white rump, white belly, white tail, dark brown plumage, and white band.",clean_descriptor,,10,5,needs_normalization
495,135,Harris's Hawk,Harris's Hawk,1,"a field guide photo of a Harris's Hawk with white rump, white belly, white tail, dark brown plumage, and white band.",clean_descriptor,,10,5,needs_normalization
496,136,Swainson's Hawk (Light morph ),Swainson's Hawk,0,"Swainson's Hawk Light morph; field marks: light morph, dark reddish-brown chest, brown gray upperparts, and white wing.",clean_descriptor,Light morph,10,4,needs_normalization|shared_variant_descriptor
496,136,Swainson's Hawk (Light morph ),Swainson's Hawk,1,"a field guide photo of a light morph Swainson's Hawk with light morph, dark reddish-brown chest, brown gray upperparts, and white wing.",clean_descriptor,Light morph,10,4,needs_normalization|shared_variant_descriptor
497,137,Red-tailed Hawk (Dark morph),Red-tailed Hawk,0,"Red-tailed Hawk Dark morph; field marks: dark morph, dark bar, dark belly, rich brown upperparts, and pale underparts.",clean_descriptor,Dark morph,14,5,needs_normalization|shared_variant_descriptor
497,137,Red-tailed Hawk (Dark morph),Red-tailed Hawk,1,"a field guide photo of a dark morph Red-tailed Hawk with dark morph, dark bar, dark belly, rich brown upperparts, and pale underparts.",clean_descriptor,Dark morph,14,5,needs_normalization|shared_variant_descriptor
498,138,Crested Caracara,Crested Caracara,0,"Crested Caracara; field marks: black cap, white cheek, white yellow-orange bill, and white neck.",clean_descriptor,,11,4,needs_normalization
498,138,Crested Caracara,Crested Caracara,1,"a field guide photo of a Crested Caracara with black cap, white cheek, white yellow-orange bill, and white neck.",clean_descriptor,,11,4,needs_normalization
499,139,Merlin,Merlin,0,"Merlin; field marks: narrow white face, narrow white stripe, dark tail, generally dark plumage, and slaty gray dark gray plumage.",clean_descriptor,,11,5,needs_normalization
499,139,Merlin,Merlin,1,"a field guide photo of a Merlin with narrow white face, narrow white stripe, dark tail, generally dark plumage, and slaty gray dark gray plumage.",clean_descriptor,,11,5,needs_normalization
500,140,Prairie Falcon,Prairie Falcon,0,"Prairie Falcon; field marks: brown upperparts, brown breast, brown belly, pale stripe, and medium-long tail.",clean_descriptor,,6,5,needs_normalization
500,140,Prairie Falcon,Prairie Falcon,1,"a field guide photo of a Prairie Falcon with brown upperparts, brown breast, brown belly, pale stripe, and medium-long tail.",clean_descriptor,,6,5,needs_normalization
501,141,American Coot,American Coot,0,"American Coot; field marks: dark-gray black bright-white bill, black bright-white forehead, red forehead, small patch, and sloping bill.",clean_descriptor,,10,5,needs_normalization
501,141,American Coot,American Coot,1,"a field guide photo of an American Coot with dark-gray black bright-white bill, black bright-white forehead, red forehead, small patch, and sloping bill.",clean_descriptor,,10,5,needs_normalization
502,142,Sandhill Crane,Sandhill Crane,0,"Sandhill Crane; field marks: pale cheek, pale crown, gray rusty brown pale cheek, and red crown.",clean_descriptor,,11,4,needs_normalization
502,142,Sandhill Crane,Sandhill Crane,1,"a field guide photo of a Sandhill Crane with pale cheek, pale crown, gray rusty brown pale cheek, and red crown.",clean_descriptor,,11,4,needs_normalization
503,143,Semipalmated Plover,Semipalmated Plover,0,"Semipalmated Plover; field marks: brown upperparts, white underparts, white breast, black upperparts, and black collar.",clean_descriptor,,18,5,needs_normalization
503,143,Semipalmated Plover,Semipalmated Plover,1,"a field guide photo of a Semipalmated Plover with brown upperparts, white underparts, white breast, black upperparts, and black collar.",clean_descriptor,,18,5,needs_normalization
504,144,Killdeer,Killdeer,0,"Killdeer; field marks: white underparts, white chest, brown face, two black bands, and brownish-tan upperparts.",clean_descriptor,,14,5,needs_normalization
504,144,Killdeer,Killdeer,1,"a field guide photo of a Killdeer with white underparts, white chest, brown face, two black bands, and brownish-tan upperparts.",clean_descriptor,,14,5,needs_normalization
505,145,American Oystercatcher,American Oystercatcher,0,"American Oystercatcher; field marks: black breast, white underparts, black plumage, black head, and yellow eye.",clean_descriptor,,11,5,needs_normalization
505,145,American Oystercatcher,American Oystercatcher,1,"a field guide photo of an American Oystercatcher with black breast, white underparts, black plumage, black head, and yellow eye.",clean_descriptor,,11,5,needs_normalization
506,146,Black Oystercatcher,Black Oystercatcher,0,"Black Oystercatcher; field marks: yellow eye, red plumage, brownish plumage, long thick straight bill, and orange-red bill.",clean_descriptor,,7,5,needs_normalization
506,146,Black Oystercatcher,Black Oystercatcher,1,"a field guide photo of a Black Oystercatcher with yellow eye, red plumage, brownish plumage, long thick straight bill, and orange-red bill.",clean_descriptor,,7,5,needs_normalization
507,147,Black-necked Stilt,Black-necked Stilt,0,"Black-necked Stilt; field marks: black upperparts, white underparts, white eye, pink legs, and thin straight bill.",clean_descriptor,,10,5,needs_normalization
507,147,Black-necked Stilt,Black-necked Stilt,1,"a field guide photo of a Black-necked Stilt with black upperparts, white underparts, white eye, pink legs, and thin straight bill.",clean_descriptor,,10,5,needs_normalization
508,148,American Avocet,American Avocet,0,"American Avocet; field marks: black patch, rusty head, rusty neck, white body, and long upturned bill.",clean_descriptor,,10,5,needs_normalization
508,148,American Avocet,American Avocet,1,"a field guide photo of an American Avocet with black patch, rusty head, rusty neck, white body, and long upturned bill.",clean_descriptor,,10,5,needs_normalization
509,149,Solitary Sandpiper,Solitary Sandpiper,0,"Solitary Sandpiper; field marks: dark olive-brown upperparts, pale underparts, white belly, white eyering, and white plumage.",clean_descriptor,,12,5,needs_normalization
509,149,Solitary Sandpiper,Solitary Sandpiper,1,"a field guide photo of a Solitary Sandpiper with dark olive-brown upperparts, pale underparts, white belly, white eyering, and white plumage.",clean_descriptor,,12,5,needs_normalization
510,150,Greater Yellowlegs,Greater Yellowlegs,0,"Greater Yellowlegs; field marks: dark bands, dark neck, bright white eyering, occasionally orange plumage, and finely streaked neck.",clean_descriptor,,10,5,needs_normalization
510,150,Greater Yellowlegs,Greater Yellowlegs,1,"a field guide photo of a Greater Yellowlegs with dark bands, dark neck, bright white eyering, occasionally orange plumage, and finely streaked neck.",clean_descriptor,,10,5,needs_normalization
511,151,Willet,Willet,0,"Willet; field marks: willets mottled gray plumage, and thick straight bill.",clean_descriptor,,5,2,needs_normalization
511,151,Willet,Willet,1,"a field guide photo of a Willet with willets mottled gray plumage, and thick straight bill.",clean_descriptor,,5,2,needs_normalization
512,152,Lesser Yellowlegs,Lesser Yellowlegs,0,"Lesser Yellowlegs; field marks: white spots, yellow legs, white eyering, white back, and white wings.",clean_descriptor,,11,5,needs_normalization
512,152,Lesser Yellowlegs,Lesser Yellowlegs,1,"a field guide photo of a Lesser Yellowlegs with white spots, yellow legs, white eyering, white back, and white wings.",clean_descriptor,,11,5,needs_normalization
513,153,Whimbrel,Whimbrel,0,"Whimbrel; field marks: brownish upperparts, tan underparts, most narrow dark eyeline body, pale feather edges, and neat dark stippling.",clean_descriptor,,9,5,needs_normalization
513,153,Whimbrel,Whimbrel,1,"a field guide photo of a Whimbrel with brownish upperparts, tan underparts, most narrow dark eyeline body, pale feather edges, and neat dark stippling.",clean_descriptor,,9,5,needs_normalization
514,154,Long-billed Curlew,Long-billed Curlew,0,"Long-billed Curlew; field marks: plain cinnamon belly, pale cinnamon wash throughout, and long thin curved bill.",clean_descriptor,,7,3,needs_normalization
514,154,Long-billed Curlew,Long-billed Curlew,1,"a field guide photo of a Long-billed Curlew with plain cinnamon belly, pale cinnamon wash throughout, and long thin curved bill.",clean_descriptor,,7,3,needs_normalization
515,155,Marbled Godwit,Marbled Godwit,0,"Marbled Godwit; field marks: black tip, barred upperparts, barred underparts, and upturned bill.",clean_descriptor,,7,4,needs_normalization
515,155,Marbled Godwit,Marbled Godwit,1,"a field guide photo of a Marbled Godwit with black tip, barred upperparts, barred underparts, and upturned bill.",clean_descriptor,,7,4,needs_normalization
516,156,Ruddy Turnstone,Ruddy Turnstone,0,"Ruddy Turnstone; field marks: unique black plumage, brown ghosting pattern, orange legs, and upturned bill.",clean_descriptor,,5,4,needs_normalization
516,156,Ruddy Turnstone,Ruddy Turnstone,1,"a field guide photo of a Ruddy Turnstone with unique black plumage, brown ghosting pattern, orange legs, and upturned bill.",clean_descriptor,,5,4,needs_normalization
517,157,Black Turnstone,Black Turnstone,0,"Black Turnstone; field marks: white belly, white spot, white breast, two white stripe, and white tail.",clean_descriptor,,13,5,needs_normalization
517,157,Black Turnstone,Black Turnstone,1,"a field guide photo of a Black Turnstone with white belly, white spot, white breast, two white stripe, and white tail.",clean_descriptor,,13,5,needs_normalization
518,158,Surfbird,Surfbird,0,"Surfbird; field marks: dark rufous upperparts, white belly, black streaks, whitish chin, and bold black tip.",clean_descriptor,,11,5,needs_normalization
518,158,Surfbird,Surfbird,1,"a field guide photo of a Surfbird with dark rufous upperparts, white belly, black streaks, whitish chin, and bold black tip.",clean_descriptor,,11,5,needs_normalization
519,159,Semipalmated Sandpiper,Semipalmated Sandpiper,0,"Semipalmated Sandpiper; field marks: black gold rufous upperparts, pale underparts, brown flank, dappled brown plumage, and dark legs.",clean_descriptor,,7,5,needs_normalization
519,159,Semipalmated Sandpiper,Semipalmated Sandpiper,1,"a field guide photo of a Semipalmated Sandpiper with black gold rufous upperparts, pale underparts, brown flank, dappled brown plumage, and dark legs.",clean_descriptor,,7,5,needs_normalization
520,160,Western Sandpiper,Western Sandpiper,0,"Western Sandpiper; field marks: white underparts, rufous crown, rufous patch, pale gray upperparts, and whitish underparts.",clean_descriptor,,15,5,needs_normalization
520,160,Western Sandpiper,Western Sandpiper,1,"a field guide photo of a Western Sandpiper with white underparts, rufous crown, rufous patch, pale gray upperparts, and whitish underparts.",clean_descriptor,,15,5,needs_normalization
521,161,Least Sandpiper,Least Sandpiper,0,"Least Sandpiper; field marks: brown upperparts, white underparts, and thin-tipped decurved bill.",clean_descriptor,,8,3,needs_normalization
521,161,Least Sandpiper,Least Sandpiper,1,"a field guide photo of a Least Sandpiper with brown upperparts, white underparts, and thin-tipped decurved bill.",clean_descriptor,,8,3,needs_normalization
522,162,Short-billed Dowitcher,Short-billed Dowitcher,0,"Short-billed Dowitcher; field marks: brown black gold upperparts, black gold underparts, pale underparts, pale breast, and orange breast.",clean_descriptor,,14,5,needs_normalization
522,162,Short-billed Dowitcher,Short-billed Dowitcher,1,"a field guide photo of a Short-billed Dowitcher with brown black gold upperparts, black gold underparts, pale underparts, pale breast, and orange breast.",clean_descriptor,,14,5,needs_normalization
523,163,Wilson's Snipe,Wilson's Snipe,0,"Wilson's Snipe; field marks: brown bars, buff chest, intricately patterned buff plumage, brown stripes, and dark head.",clean_descriptor,,12,5,needs_normalization
523,163,Wilson's Snipe,Wilson's Snipe,1,"a field guide photo of a Wilson's Snipe with brown bars, buff chest, intricately patterned buff plumage, brown stripes, and dark head.",clean_descriptor,,12,5,needs_normalization
524,164,American Woodcock,American Woodcock,0,"American Woodcock; field marks: well camouflaged light brown plumage, brown wings, and long straight bill.",clean_descriptor,,8,3,needs_normalization
524,164,American Woodcock,American Woodcock,1,"a field guide photo of an American Woodcock with well camouflaged light brown plumage, brown wings, and long straight bill.",clean_descriptor,,8,3,needs_normalization
525,165,Rock Pigeon,Rock Pigeon,0,"Rock Pigeon; field marks: dark spots, two black tail, most bluish gray plumage, two black bands, and iridescent throat.",clean_descriptor,,9,5,needs_normalization
525,165,Rock Pigeon,Rock Pigeon,1,"a field guide photo of a Rock Pigeon with dark spots, two black tail, most bluish gray plumage, two black bands, and iridescent throat.",clean_descriptor,,9,5,needs_normalization
526,166,Band-tailed Pigeon,Band-tailed Pigeon,0,"Band-tailed Pigeon; field marks: pale gray band, dark wingtips noticeable, blue-gray upperparts, purplish-gray underparts, and long rounded tail.",clean_descriptor,,10,5,needs_normalization
526,166,Band-tailed Pigeon,Band-tailed Pigeon,1,"a field guide photo of a Band-tailed Pigeon with pale gray band, dark wingtips noticeable, blue-gray upperparts, purplish-gray underparts, and long rounded tail.",clean_descriptor,,10,5,needs_normalization
527,167,Eurasian Collared-Dove,Eurasian Collared-Dove,0,"Eurasian Collared-Dove; field marks: broad white patches, chalky light brown gray-buff plumage, and broad tail.",clean_descriptor,,7,3,needs_normalization
527,167,Eurasian Collared-Dove,Eurasian Collared-Dove,1,"a field guide photo of an Eurasian Collared-Dove with broad white patches, chalky light brown gray-buff plumage, and broad tail.",clean_descriptor,,7,3,needs_normalization
528,168,White-winged Dove,White-winged Dove,0,"White-winged Dove; field marks: dark line, white stripe, dark wing, brown plumage, and black stripes.",clean_descriptor,,9,5,needs_normalization
528,168,White-winged Dove,White-winged Dove,1,"a field guide photo of a White-winged Dove with dark line, white stripe, dark wing, brown plumage, and black stripes.",clean_descriptor,,9,5,needs_normalization
529,169,Mourning Dove,Mourning Dove,0,"Mourning Dove; field marks: black spots, black tail feathers, and long pointed tail.",clean_descriptor,,8,3,needs_normalization
529,169,Mourning Dove,Mourning Dove,1,"a field guide photo of a Mourning Dove with black spots, black tail feathers, and long pointed tail.",clean_descriptor,,8,3,needs_normalization
530,170,Inca Dove,Inca Dove,0,Inca Dove; field marks: long square-tipped tail.,clean_descriptor,,4,1,needs_normalization
530,170,Inca Dove,Inca Dove,1,a field guide photo of an Inca Dove with long square-tipped tail.,clean_descriptor,,4,1,needs_normalization
531,171,Common Ground-Dove,Common Ground-Dove,0,"Common Ground-Dove; field marks: large dark spots, bluish crown, dark tip, short thin bill, and pinkish-red bill.",clean_descriptor,,10,5,needs_normalization
531,171,Common Ground-Dove,Common Ground-Dove,1,"a field guide photo of a Common Ground-Dove with large dark spots, bluish crown, dark tip, short thin bill, and pinkish-red bill.",clean_descriptor,,10,5,needs_normalization
532,172,Monk Parakeet,Monk Parakeet,0,"Monk Parakeet; field marks: green gray face, green gray breast, long pointed tail, and large hooked bill.",clean_descriptor,,7,4,needs_normalization
532,172,Monk Parakeet,Monk Parakeet,1,"a field guide photo of a Monk Parakeet with green gray face, green gray breast, long pointed tail, and large hooked bill.",clean_descriptor,,7,4,needs_normalization
533,173,Yellow-billed Cuckoo,Yellow-billed Cuckoo,0,"Yellow-billed Cuckoo; field marks: warm brown upperparts, clean whitish underparts, yellow eyering, wide white bands, and narrower black ones plumage.",clean_descriptor,,11,5,needs_normalization
533,173,Yellow-billed Cuckoo,Yellow-billed Cuckoo,1,"a field guide photo of a Yellow-billed Cuckoo with warm brown upperparts, clean whitish underparts, yellow eyering, wide white bands, and narrower black ones plumage.",clean_descriptor,,11,5,needs_normalization
534,174,Black-billed Cuckoo,Black-billed Cuckoo,0,"Black-billed Cuckoo; field marks: plain brown upperparts, white underparts, red eye ring, black bill, and curved bill.",clean_descriptor,,7,5,needs_normalization
534,174,Black-billed Cuckoo,Black-billed Cuckoo,1,"a field guide photo of a Black-billed Cuckoo with plain brown upperparts, white underparts, red eye ring, black bill, and curved bill.",clean_descriptor,,7,5,needs_normalization
535,175,Greater Roadrunner,Greater Roadrunner,0,"Greater Roadrunner; field marks: small pale spots, small pale patch, small pale eye, white highlights, and long straight tail.",clean_descriptor,,10,5,needs_normalization
535,175,Greater Roadrunner,Greater Roadrunner,1,"a field guide photo of a Greater Roadrunner with small pale spots, small pale patch, small pale eye, white highlights, and long straight tail.",clean_descriptor,,10,5,needs_normalization
536,176,Barn Owl,Barn Owl,0,"Barn Owl; field marks: white face, pale plumage, buff gray head, buff gray back, and white body.",clean_descriptor,,11,5,needs_normalization
536,176,Barn Owl,Barn Owl,1,"a field guide photo of a Barn Owl with white face, pale plumage, buff gray head, buff gray back, and white body.",clean_descriptor,,11,5,needs_normalization
537,177,Western Screech-Owl,Western Screech-Owl,0,"Western Screech-Owl; field marks: white breast, white belly, dark spidery streaks, and dark arcs plumage.",clean_descriptor,,8,4,needs_normalization
537,177,Western Screech-Owl,Western Screech-Owl,1,"a field guide photo of a Western Screech-Owl with white breast, white belly, dark spidery streaks, and dark arcs plumage.",clean_descriptor,,8,4,needs_normalization
538,178,Eastern Screech-Owl,Eastern Screech-Owl,0,Eastern Screech-Owl; field marks: distinct field marks.,clean_descriptor,,5,0,needs_normalization
538,178,Eastern Screech-Owl,Eastern Screech-Owl,1,a field guide photo of an Eastern Screech-Owl with distinct field marks.,clean_descriptor,,5,0,needs_normalization
539,179,Great Horned Owl,Great Horned Owl,0,"Great Horned Owl; field marks: white patch, mottled gray-brown reddish-brown face, and reddish-brown throat.",clean_descriptor,,7,3,needs_normalization
539,179,Great Horned Owl,Great Horned Owl,1,"a field guide photo of a Great Horned Owl with white patch, mottled gray-brown reddish-brown face, and reddish-brown throat.",clean_descriptor,,7,3,needs_normalization
540,180,Snowy Owl,Snowy Owl,0,Snowy Owl; field marks: distinct field marks.,clean_descriptor,,1,0,needs_normalization
540,180,Snowy Owl,Snowy Owl,1,a field guide photo of a Snowy Owl with distinct field marks.,clean_descriptor,,1,0,needs_normalization
541,181,Northern Pygmy-Owl,Northern Pygmy-Owl,0,"Northern Pygmy-Owl; field marks: white spots, and two dark patches.",clean_descriptor,,4,2,needs_normalization
541,181,Northern Pygmy-Owl,Northern Pygmy-Owl,1,"a field guide photo of a Northern Pygmy-Owl with white spots, and two dark patches.",clean_descriptor,,4,2,needs_normalization
542,182,Burrowing Owl,Burrowing Owl,0,"Burrowing Owl; field marks: brown sandy-pale spots, dark brown bars, bold white throat, bold white eyebrow, and yellow eye.",clean_descriptor,,8,5,needs_normalization
542,182,Burrowing Owl,Burrowing Owl,1,"a field guide photo of a Burrowing Owl with brown sandy-pale spots, dark brown bars, bold white throat, bold white eyebrow, and yellow eye.",clean_descriptor,,8,5,needs_normalization
543,183,Barred Owl,Barred Owl,0,"Barred Owl; field marks: brown bars, mottled brown white plumage, dark brown dark brown black eye, white plumage, and rounded tail.",clean_descriptor,,9,5,needs_normalization
543,183,Barred Owl,Barred Owl,1,"a field guide photo of a Barred Owl with brown bars, mottled brown white plumage, dark brown dark brown black eye, white plumage, and rounded tail.",clean_descriptor,,9,5,needs_normalization
544,184,Northern Saw-whet Owl,Northern Saw-whet Owl,0,"Northern Saw-whet Owl; field marks: dark brown creamy yellow breast, creamy yellow belly, and mottled brown whitish facial disk.",clean_descriptor,,5,3,needs_normalization
544,184,Northern Saw-whet Owl,Northern Saw-whet Owl,1,"a field guide photo of a Northern Saw-whet Owl with dark brown creamy yellow breast, creamy yellow belly, and mottled brown whitish facial disk.",clean_descriptor,,5,3,needs_normalization
545,185,Common Nighthawk,Common Nighthawk,0,"Common Nighthawk; field marks: well camouflaged gray plumage, white buff black plumage, long dark wings, and medium-long tail.",clean_descriptor,,10,4,needs_normalization
545,185,Common Nighthawk,Common Nighthawk,1,"a field guide photo of a Common Nighthawk with well camouflaged gray plumage, white buff black plumage, long dark wings, and medium-long tail.",clean_descriptor,,10,4,needs_normalization
546,186,Chimney Swift,Chimney Swift,0,"Chimney Swift; field marks: dark gray-brown plumage, short tapered tail, and wide bill.",clean_descriptor,,7,3,needs_normalization
546,186,Chimney Swift,Chimney Swift,1,"a field guide photo of a Chimney Swift with dark gray-brown plumage, short tapered tail, and wide bill.",clean_descriptor,,7,3,needs_normalization
547,187,Vaux's Swift,Vaux's Swift,0,Vaux's Swift; field marks: brownish plumage.,clean_descriptor,,3,1,needs_normalization
547,187,Vaux's Swift,Vaux's Swift,1,a field guide photo of a Vaux's Swift with brownish plumage.,clean_descriptor,,3,1,needs_normalization
548,188,White-throated Swift,White-throated Swift,0,"White-throated Swift; field marks: blackish brown white throat, brown white breast, brown white belly, white flank, and white secondaries.",clean_descriptor,,8,5,needs_normalization
548,188,White-throated Swift,White-throated Swift,1,"a field guide photo of a White-throated Swift with blackish brown white throat, brown white breast, brown white belly, white flank, and white secondaries.",clean_descriptor,,8,5,needs_normalization
549,189,Belted Kingfisher,Belted Kingfisher,0,"Belted Kingfisher; field marks: broad blue breast, broad rusty band, blue-gray upperparts, straight thick pointed bill, and blue-gray tail.",clean_descriptor,,11,5,needs_normalization
549,189,Belted Kingfisher,Belted Kingfisher,1,"a field guide photo of a Belted Kingfisher with broad blue breast, broad rusty band, blue-gray upperparts, straight thick pointed bill, and blue-gray tail.",clean_descriptor,,11,5,needs_normalization
550,190,Acorn Woodpecker,Acorn Woodpecker,0,"Acorn Woodpecker; field marks: black upperparts, red cap, creamy white face, black patch, and red crown.",clean_descriptor,,9,5,needs_normalization
550,190,Acorn Woodpecker,Acorn Woodpecker,1,"a field guide photo of an Acorn Woodpecker with black upperparts, red cap, creamy white face, black patch, and red crown.",clean_descriptor,,9,5,needs_normalization
551,191,Gila Woodpecker,Gila Woodpecker,0,"Gila Woodpecker; field marks: red patch, grayish-brown brilliant black plumage, and long pointed bill.",clean_descriptor,,4,3,needs_normalization
551,191,Gila Woodpecker,Gila Woodpecker,1,"a field guide photo of a Gila Woodpecker with red patch, grayish-brown brilliant black plumage, and long pointed bill.",clean_descriptor,,4,3,needs_normalization
552,192,Golden-fronted Woodpecker,Golden-fronted Woodpecker,0,"Golden-fronted Woodpecker; field marks: black tail, golden nape, black-and-white barred wings, and long pointed bill.",clean_descriptor,,8,4,needs_normalization
552,192,Golden-fronted Woodpecker,Golden-fronted Woodpecker,1,"a field guide photo of a Golden-fronted Woodpecker with black tail, golden nape, black-and-white barred wings, and long pointed bill.",clean_descriptor,,8,4,needs_normalization
553,193,Red-bellied Woodpecker,Red-bellied Woodpecker,0,"Red-bellied Woodpecker; field marks: red cap, red nape, white patches, pale plumage, and even boldly black plumage.",clean_descriptor,,6,5,needs_normalization
553,193,Red-bellied Woodpecker,Red-bellied Woodpecker,1,"a field guide photo of a Red-bellied Woodpecker with red cap, red nape, white patches, pale plumage, and even boldly black plumage.",clean_descriptor,,6,5,needs_normalization
554,194,Yellow-bellied Sapsucker,Yellow-bellied Sapsucker,0,"Yellow-bellied Sapsucker; field marks: red throat, long white stripe, black chest, white yellowish underparts, and black plumage.",clean_descriptor,,12,5,needs_normalization
554,194,Yellow-bellied Sapsucker,Yellow-bellied Sapsucker,1,"a field guide photo of a Yellow-bellied Sapsucker with red throat, long white stripe, black chest, white yellowish underparts, and black plumage.",clean_descriptor,,12,5,needs_normalization
555,195,Red-naped Sapsucker,Red-naped Sapsucker,0,"Red-naped Sapsucker; field marks: red cap, red nape, red throat, long white bar, and black stripe.",clean_descriptor,,13,5,needs_normalization
555,195,Red-naped Sapsucker,Red-naped Sapsucker,1,"a field guide photo of a Red-naped Sapsucker with red cap, red nape, red throat, long white bar, and black stripe.",clean_descriptor,,13,5,needs_normalization
556,196,Red-breasted Sapsucker,Red-breasted Sapsucker,0,"Red-breasted Sapsucker; field marks: red-breasted red breast, white spot, white patch, red-breasted red bill, and red-breasted red head.",clean_descriptor,,11,5,needs_normalization
556,196,Red-breasted Sapsucker,Red-breasted Sapsucker,1,"a field guide photo of a Red-breasted Sapsucker with red-breasted red breast, white spot, white patch, red-breasted red bill, and red-breasted red head.",clean_descriptor,,11,5,needs_normalization
557,197,Ladder-backed Woodpecker,Ladder-backed Woodpecker,0,"Ladder-backed Woodpecker; field marks: buffy white face, red crown, blackish crown, black plumage, and broken black lines.",clean_descriptor,,12,5,needs_normalization
557,197,Ladder-backed Woodpecker,Ladder-backed Woodpecker,1,"a field guide photo of a Ladder-backed Woodpecker with buffy white face, red crown, blackish crown, black plumage, and broken black lines.",clean_descriptor,,12,5,needs_normalization
558,198,Nuttall's Woodpecker,Nuttall's Woodpecker,0,"Nuttall's Woodpecker; field marks: red patch, red cheek, solid black patch, grayish buffy underparts, and narrow white stripes.",clean_descriptor,,9,5,needs_normalization
558,198,Nuttall's Woodpecker,Nuttall's Woodpecker,1,"a field guide photo of a Nuttall's Woodpecker with red patch, red cheek, solid black patch, grayish buffy underparts, and narrow white stripes.",clean_descriptor,,9,5,needs_normalization
559,199,Downy Woodpecker,Downy Woodpecker,0,"Downy Woodpecker; field marks: black upperparts, broad white stripe, small red patch, black spots, and downy checkered black plumage.",clean_descriptor,,13,5,needs_normalization
559,199,Downy Woodpecker,Downy Woodpecker,1,"a field guide photo of a Downy Woodpecker with black upperparts, broad white stripe, small red patch, black spots, and downy checkered black plumage.",clean_descriptor,,13,5,needs_normalization
560,200,Hairy Woodpecker,Hairy Woodpecker,0,"Hairy Woodpecker; field marks: large white patch, contrastingly black plumage, white plumage, black wings, and white head.",clean_descriptor,,11,5,needs_normalization
560,200,Hairy Woodpecker,Hairy Woodpecker,1,"a field guide photo of a Hairy Woodpecker with large white patch, contrastingly black plumage, white plumage, black wings, and white head.",clean_descriptor,,11,5,needs_normalization
561,201,Pileated Woodpecker,Pileated Woodpecker,0,"Pileated Woodpecker; field marks: red stripe, black plumage, white stripes, and white neck.",clean_descriptor,,7,4,needs_normalization
