raw_class_id,target,class_name,class_family,variant,match_status,external_trait_count,external_traits,source_names,source_statuses,source_urls,licenses
461,101,American Black Duck,American Black Duck,,matched_with_traits,4,"[""dark plumage"", ""dark eye"", ""green bill"", ""yellow bill""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/American_black_duck,CC BY-SA (Wikipedia text; verify page footer)
462,102,Mottled Duck,Mottled Duck,,matched_without_traits,0,[],wikipedia,wikipedia:no_visual_traits,https://en.wikipedia.org/wiki/Mottled_duck,CC BY-SA (Wikipedia text; verify page footer)
463,103,Common Eider (Female/juvenile),Common Eider,Female/juvenile,matched_with_traits,3,"[""black and white plumage"", ""green bill"", ""green nape""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Common_eider,CC BY-SA (Wikipedia text; verify page footer)
464,104,Long-tailed Duck (Summer male),Long-tailed Duck,Summer male,matched_with_traits,8,"[""brown back"", ""dark breast"", ""dark cheek"", ""dark crown"", ""white cheek"", ""white head"", ""white underparts"", ""long-tailed duck""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Long-tailed_duck,CC BY-SA (Wikipedia text; verify page footer)
465,105,Ruddy Duck (Winter male),Ruddy Duck,Winter male,matched_with_traits,5,"[""blackish cap"", ""blue bill"", ""gray bill"", ""pale cheek"", ""thick neck""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Ruddy_duck,CC BY-SA (Wikipedia text; verify page footer)
466,106,Scaled Quail,Scaled Quail,,matched_with_traits,1,"[""brown belly""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Scaled_quail,CC BY-SA (Wikipedia text; verify page footer)
467,107,Northern Bobwhite,Northern Bobwhite,,matched_with_traits,3,"[""rufous plumage"", ""white throat"", ""whitish underparts""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Northern_bobwhite,CC BY-SA (Wikipedia text; verify page footer)
468,108,Ruffed Grouse,Ruffed Grouse,,matched_without_traits,0,[],wikipedia,wikipedia:no_visual_traits,https://en.wikipedia.org/wiki/Ruffed_grouse,CC BY-SA (Wikipedia text; verify page footer)
469,109,Wild Turkey,Wild Turkey,,matched_without_traits,0,[],wikipedia,wikipedia:no_visual_traits,https://en.wikipedia.org/wiki/Wild_Turkey,CC BY-SA (Wikipedia text; verify page footer)
470,110,Pied-billed Grebe,Pied-billed Grebe,,matched_with_traits,1,"[""rufous neck""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Pied-billed_grebe,CC BY-SA (Wikipedia text; verify page footer)
471,111,Western Grebe,Western Grebe,,matched_with_traits,1,"[""yellow bill""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Western_grebe,CC BY-SA (Wikipedia text; verify page footer)
472,112,Clark's Grebe,Clark's Grebe,,matched_with_traits,3,"[""white face"", ""yellow bill"", ""slender neck""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Clark's_grebe,CC BY-SA (Wikipedia text; verify page footer)
473,113,Wood Stork,Wood Stork,,matched_with_traits,2,"[""yellow bill"", ""large bird""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Wood_stork,CC BY-SA (Wikipedia text; verify page footer)
474,114,Brandt's Cormorant,Brandt's Cormorant,,matched_with_traits,1,"[""blue throat""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Brandt's_cormorant,CC BY-SA (Wikipedia text; verify page footer)
475,115,Neotropic Cormorant,Neotropic Cormorant,,matched_with_traits,2,"[""brown throat"", ""long tail""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Neotropic_cormorant,CC BY-SA (Wikipedia text; verify page footer)
476,116,Pelagic Cormorant,Pelagic Cormorant,,matched_with_traits,2,"[""short wings"", ""thin bill""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Pelagic_cormorant,CC BY-SA (Wikipedia text; verify page footer)
477,117,Anhinga,Anhinga,,matched_with_traits,2,"[""brown head"", ""large bird""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Anhinga,CC BY-SA (Wikipedia text; verify page footer)
478,118,American White Pelican,American White Pelican,,matched_with_traits,1,"[""brownish nape""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/American_white_pelican,CC BY-SA (Wikipedia text; verify page footer)
479,119,Brown Pelican,Brown Pelican,,matched_with_traits,5,"[""gray bill"", ""white bill"", ""white head"", ""yellow head"", ""long bill""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Brown_pelican,CC BY-SA (Wikipedia text; verify page footer)
480,120,Great Blue Heron,Great Blue Heron,,matched_with_traits,7,"[""black crown"", ""gray crown"", ""gray neck"", ""white breast"", ""white face"", ""white head"", ""white neck""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Great_blue_heron,CC BY-SA (Wikipedia text; verify page footer)
481,121,Great Egret,Great Egret,,matched_with_traits,3,"[""white plumage"", ""yellow bill"", ""slender bill""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Great_egret,CC BY-SA (Wikipedia text; verify page footer)
482,122,Snowy Egret,Snowy Egret,,matched_with_traits,1,"[""black bill""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Snowy_egret,CC BY-SA (Wikipedia text; verify page footer)
483,123,Tricolored Heron,Tricolored Heron,,matched_without_traits,0,[],wikipedia,wikipedia:no_visual_traits,https://en.wikipedia.org/wiki/Tricolored_heron,CC BY-SA (Wikipedia text; verify page footer)
484,124,Cattle Egret,Cattle Egret,,matched_with_traits,4,"[""white plumage"", ""black bill"", ""yellow bill"", ""thick neck""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Cattle_egret,CC BY-SA (Wikipedia text; verify page footer)
485,125,Green Heron,Green Heron,,matched_with_traits,4,"[""black cap"", ""chestnut neck"", ""gray underparts"", ""greenish back""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Green_heron,CC BY-SA (Wikipedia text; verify page footer)
486,126,Glossy Ibis,Glossy Ibis,,matched_with_traits,2,"[""brown head"", ""brownish bill""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Glossy_ibis,CC BY-SA (Wikipedia text; verify page footer)
487,127,White-faced Ibis,White-faced Ibis,,matched_without_traits,0,[],wikipedia,wikipedia:no_visual_traits,https://en.wikipedia.org/wiki/White-faced_ibis,CC BY-SA (Wikipedia text; verify page footer)
488,128,Roseate Spoonbill,Roseate Spoonbill,,matched_with_traits,2,"[""greenish head"", ""white neck""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Roseate_spoonbill,CC BY-SA (Wikipedia text; verify page footer)
489,129,Black Vulture,Black Vulture,,matched_with_traits,3,"[""black plumage"", ""white plumage"", ""black head""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Black_vulture,CC BY-SA (Wikipedia text; verify page footer)
490,130,Turkey Vulture,Turkey Vulture,,matched_with_traits,5,"[""dark plumage"", ""black wing"", ""gray head"", ""red head"", ""large bird""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Turkey_vulture,CC BY-SA (Wikipedia text; verify page footer)
491,131,Osprey,Osprey,,matched_with_traits,3,"[""pale head"", ""large raptor"", ""short tail""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Osprey,CC BY-SA (Wikipedia text; verify page footer)
492,132,Swallow-tailed Kite,Swallow-tailed Kite,,matched_with_traits,1,"[""forked tail""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Swallow-tailed_kite,CC BY-SA (Wikipedia text; verify page footer)
493,133,White-tailed Kite,White-tailed Kite,,matched_with_traits,3,"[""white underparts"", ""small raptor"", ""rounded tail""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/White-tailed_kite,CC BY-SA (Wikipedia text; verify page footer)
494,134,Mississippi Kite,Mississippi Kite,,matched_with_traits,3,"[""blue plumage"", ""small bird"", ""forked tail""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Mississippi_kite,CC BY-SA (Wikipedia text; verify page footer)
495,135,Harris's Hawk,Harris's Hawk,,matched_with_traits,5,"[""brown plumage"", ""brownish plumage"", ""chestnut plumage"", ""large bird"", ""large hawk""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Harris's_hawk,CC BY-SA (Wikipedia text; verify page footer)
496,136,Swainson's Hawk (Light morph ),Swainson's Hawk,Light morph,matched_with_traits,2,"[""white throat"", ""large bird""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Swainson's_hawk,CC BY-SA (Wikipedia text; verify page footer)
497,137,Red-tailed Hawk (Dark morph),Red-tailed Hawk,Dark morph,matched_with_traits,5,"[""cinnamon flanks"", ""dark wing"", ""red tail"", ""rufous underparts"", ""stocky body""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Red-tailed_hawk,CC BY-SA (Wikipedia text; verify page footer)
498,138,Crested Caracara,Crested Caracara,,matched_without_traits,0,[],wikipedia,wikipedia:no_visual_traits,https://en.wikipedia.org/wiki/Crested_caracara,CC BY-SA (Wikipedia text; verify page footer)
499,139,Merlin,Merlin,,matched_without_traits,0,[],wikipedia,wikipedia:no_visual_traits,https://en.wikipedia.org/wiki/Merlin,CC BY-SA (Wikipedia text; verify page footer)
500,140,Prairie Falcon,Prairie Falcon,,matched_with_traits,1,"[""stocky body""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Prairie_falcon,CC BY-SA (Wikipedia text; verify page footer)
501,141,American Coot,American Coot,,matched_with_traits,1,"[""white bill""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/American_coot,CC BY-SA (Wikipedia text; verify page footer)
502,142,Sandhill Crane,Sandhill Crane,,matched_with_traits,1,"[""gray underparts""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Sandhill_crane,CC BY-SA (Wikipedia text; verify page footer)
503,143,Semipalmated Plover,Semipalmated Plover,,matched_with_traits,5,"[""brown back"", ""brown cap"", ""orange and black bill"", ""white belly"", ""white breast""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Semipalmated_plover,CC BY-SA (Wikipedia text; verify page footer)
504,144,Killdeer,Killdeer,,matched_with_traits,6,"[""black breast"", ""dark bill"", ""red eye"", ""white wing"", ""eye ring"", ""long tail""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Killdeer,CC BY-SA (Wikipedia text; verify page footer)
505,145,American Oystercatcher,American Oystercatcher,,matched_with_traits,1,"[""black and white plumage""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/American_oystercatcher,CC BY-SA (Wikipedia text; verify page footer)
506,146,Black Oystercatcher,Black Oystercatcher,,matched_with_traits,3,"[""black head"", ""orange bill"", ""red eye""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Black_oystercatcher,CC BY-SA (Wikipedia text; verify page footer)
507,147,Black-necked Stilt,Black-necked Stilt,,matched_with_traits,2,"[""black bill"", ""black wings""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Black-necked_stilt,CC BY-SA (Wikipedia text; verify page footer)
508,148,American Avocet,American Avocet,,matched_with_traits,1,"[""rounded head""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/American_avocet,CC BY-SA (Wikipedia text; verify page footer)
509,149,Solitary Sandpiper,Solitary Sandpiper,,matched_with_traits,6,"[""brown wings"", ""dark rump"", ""green back"", ""white rump"", ""white underparts"", ""contrasting neck""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Solitary_sandpiper,CC BY-SA (Wikipedia text; verify page footer)
510,150,Greater Yellowlegs,Greater Yellowlegs,,matched_with_traits,1,"[""dark bill""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Greater_yellowlegs,CC BY-SA (Wikipedia text; verify page footer)
511,151,Willet,Willet,,matched_with_traits,4,"[""gray tail"", ""white rump"", ""whitish eye"", ""eye ring""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Willet,CC BY-SA (Wikipedia text; verify page footer)
512,152,Lesser Yellowlegs,Lesser Yellowlegs,,matched_without_traits,0,[],wikipedia,wikipedia:no_visual_traits,https://en.wikipedia.org/wiki/Lesser_yellowlegs,CC BY-SA (Wikipedia text; verify page footer)
513,153,Whimbrel,Whimbrel,,matched_without_traits,0,[],wikipedia,wikipedia:no_visual_traits,https://en.wikipedia.org/wiki/Whimbrel,CC BY-SA (Wikipedia text; verify page footer)
514,154,Long-billed Curlew,Long-billed Curlew,,matched_with_traits,3,"[""small head"", ""long bill"", ""long neck""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Long-billed_curlew,CC BY-SA (Wikipedia text; verify page footer)
515,155,Marbled Godwit,Marbled Godwit,,matched_with_traits,4,"[""cinnamon wing"", ""pink bill"", ""large bill"", ""long neck""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Marbled_godwit,CC BY-SA (Wikipedia text; verify page footer)
516,156,Ruddy Turnstone,Ruddy Turnstone,,matched_with_traits,6,"[""white wingbar"", ""brown head"", ""brown upperparts"", ""dark head"", ""wingbar"", ""stocky bird""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Ruddy_turnstone,CC BY-SA (Wikipedia text; verify page footer)
517,157,Black Turnstone,Black Turnstone,,matched_with_traits,5,"[""white wingbar"", ""black bill"", ""black head"", ""white tail"", ""wingbar""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Black_turnstone,CC BY-SA (Wikipedia text; verify page footer)
518,158,Surfbird,Surfbird,,matched_with_traits,6,"[""brownish head"", ""dark bill"", ""white rump"", ""white underparts"", ""large sandpiper"", ""streaked sandpiper""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Surfbird,CC BY-SA (Wikipedia text; verify page footer)
519,159,Semipalmated Sandpiper,Semipalmated Sandpiper,,matched_with_traits,2,"[""dark bill"", ""small sandpiper""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Semipalmated_sandpiper,CC BY-SA (Wikipedia text; verify page footer)
520,160,Western Sandpiper,Western Sandpiper,,matched_with_traits,1,"[""dark bill""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Western_sandpiper,CC BY-SA (Wikipedia text; verify page footer)
521,161,Least Sandpiper,Least Sandpiper,,matched_with_traits,3,"[""dark bill"", ""dark crown"", ""wingbar""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Least_sandpiper,CC BY-SA (Wikipedia text; verify page footer)
522,162,Short-billed Dowitcher,Short-billed Dowitcher,,matched_with_traits,2,"[""reddish belly"", ""white belly""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Short-billed_dowitcher,CC BY-SA (Wikipedia text; verify page footer)
523,163,Wilson's Snipe,Wilson's Snipe,,matched_with_traits,1,"[""dark bill""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Wilson's_snipe,CC BY-SA (Wikipedia text; verify page footer)
524,164,American Woodcock,American Woodcock,,matched_with_traits,2,"[""gray plumage"", ""rounded head""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/American_woodcock,CC BY-SA (Wikipedia text; verify page footer)
525,165,Rock Pigeon,Rock Pigeon,,matched_with_traits,4,"[""white back"", ""white eye"", ""eye ring"", ""short tail""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Rock_dove,CC BY-SA (Wikipedia text; verify page footer)
526,166,Band-tailed Pigeon,Band-tailed Pigeon,,matched_with_traits,2,"[""gray breast"", ""yellow bill""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Band-tailed_pigeon,CC BY-SA (Wikipedia text; verify page footer)
527,167,Eurasian Collared-Dove,Eurasian Collared-Dove,,matched_with_traits,1,"[""white eye""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Eurasian_collared_dove,CC BY-SA (Wikipedia text; verify page footer)
528,168,White-winged Dove,White-winged Dove,,matched_with_traits,6,"[""black neck"", ""blue eye"", ""white wing"", ""medium-sized bird"", ""eye ring"", ""rounded tail""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/White-winged_dove,CC BY-SA (Wikipedia text; verify page footer)
529,169,Mourning Dove,Mourning Dove,,matched_without_traits,0,[],wikipedia,wikipedia:no_visual_traits,https://en.wikipedia.org/wiki/Mourning_dove,CC BY-SA (Wikipedia text; verify page footer)
530,170,Inca Dove,Inca Dove,,matched_without_traits,0,[],wikipedia,wikipedia:no_visual_traits,https://en.wikipedia.org/wiki/Inca_dove,CC BY-SA (Wikipedia text; verify page footer)
531,171,Common Ground-Dove,Common Ground-Dove,,matched_with_traits,3,"[""brown underparts"", ""chestnut tail"", ""small bird""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Common_ground_dove,CC BY-SA (Wikipedia text; verify page footer)
532,172,Monk Parakeet,Monk Parakeet,,matched_with_traits,1,"[""green upperparts""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Monk_parakeet,CC BY-SA (Wikipedia text; verify page footer)
533,173,Yellow-billed Cuckoo,Yellow-billed Cuckoo,,matched_with_traits,1,"[""long tail""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Yellow-billed_cuckoo,CC BY-SA (Wikipedia text; verify page footer)
534,174,Black-billed Cuckoo,Black-billed Cuckoo,,matched_with_traits,1,"[""brown tail""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Black-billed_cuckoo,CC BY-SA (Wikipedia text; verify page footer)
535,175,Greater Roadrunner,Greater Roadrunner,,matched_without_traits,0,[],wikipedia,wikipedia:no_visual_traits,https://en.wikipedia.org/wiki/Greater_roadrunner,CC BY-SA (Wikipedia text; verify page footer)
536,176,Barn Owl,Barn Owl,,matched_without_traits,0,[],wikipedia,wikipedia:no_visual_traits,https://en.wikipedia.org/wiki/Barn_owl,CC BY-SA (Wikipedia text; verify page footer)
537,177,Western Screech-Owl,Western Screech-Owl,,matched_with_traits,3,"[""gray plumage"", ""streaked plumage"", ""yellowish bill""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Western_screech_owl,CC BY-SA (Wikipedia text; verify page footer)
538,178,Eastern Screech-Owl,Eastern Screech-Owl,,matched_with_traits,2,"[""gray plumage"", ""rufous plumage""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Eastern_screech_owl,CC BY-SA (Wikipedia text; verify page footer)
539,179,Great Horned Owl,Great Horned Owl,,matched_with_traits,6,"[""pale plumage"", ""barred plumage"", ""white throat"", ""large bill"", ""large head"", ""large bird""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Great_horned_owl,CC BY-SA (Wikipedia text; verify page footer)
540,180,Snowy Owl,Snowy Owl,,matched_with_traits,7,"[""white plumage"", ""black bill"", ""pink belly"", ""white wings"", ""black-and-white plumage"", ""large bird"", ""long-tailed duck""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Snowy_owl,CC BY-SA (Wikipedia text; verify page footer)
541,181,Northern Pygmy-Owl,Northern Pygmy-Owl,,matched_with_traits,2,"[""black nape"", ""spotted head""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Northern_pygmy_owl,CC BY-SA (Wikipedia text; verify page footer)
542,182,Burrowing Owl,Burrowing Owl,,matched_without_traits,0,[],wikipedia,wikipedia:no_visual_traits,https://en.wikipedia.org/wiki/Burrowing_owl,CC BY-SA (Wikipedia text; verify page footer)
543,183,Barred Owl,Barred Owl,,matched_with_traits,1,"[""medium-sized bird""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Barred_owl,CC BY-SA (Wikipedia text; verify page footer)
544,184,Northern Saw-whet Owl,Northern Saw-whet Owl,,matched_with_traits,2,"[""brown head"", ""white face""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Northern_saw-whet_owl,CC BY-SA (Wikipedia text; verify page footer)
545,185,Common Nighthawk,Common Nighthawk,,matched_with_traits,3,"[""white wing"", ""forked tail"", ""slender wings""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Common_nighthawk,CC BY-SA (Wikipedia text; verify page footer)
546,186,Chimney Swift,Chimney Swift,,matched_with_traits,2,"[""pale throat"", ""slender wings""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Chimney_swift,CC BY-SA (Wikipedia text; verify page footer)
547,187,Vaux's Swift,Vaux's Swift,,matched_without_traits,0,[],wikipedia,wikipedia:no_visual_traits,https://en.wikipedia.org/wiki/Vaux's_swift,CC BY-SA (Wikipedia text; verify page footer)
548,188,White-throated Swift,White-throated Swift,,matched_with_traits,2,"[""white underparts"", ""medium-sized bird""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/White-throated_swift,CC BY-SA (Wikipedia text; verify page footer)
549,189,Belted Kingfisher,Belted Kingfisher,,matched_with_traits,4,"[""blue head"", ""white underparts"", ""large head"", ""medium-sized bird""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Belted_kingfisher,CC BY-SA (Wikipedia text; verify page footer)
550,190,Acorn Woodpecker,Acorn Woodpecker,,matched_with_traits,4,"[""black head"", ""red cap"", ""white neck"", ""medium-sized woodpecker""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Acorn_woodpecker,CC BY-SA (Wikipedia text; verify page footer)
551,191,Gila Woodpecker,Gila Woodpecker,,matched_with_traits,4,"[""dark tail"", ""red cap"", ""white wing"", ""medium-sized woodpecker""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Gila_woodpecker,CC BY-SA (Wikipedia text; verify page footer)
552,192,Golden-fronted Woodpecker,Golden-fronted Woodpecker,,matched_with_traits,3,"[""grayish crown"", ""red crown"", ""yellow nape""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Golden-fronted_woodpecker,CC BY-SA (Wikipedia text; verify page footer)
553,193,Red-bellied Woodpecker,Red-bellied Woodpecker,,matched_with_traits,6,"[""black back"", ""red cap"", ""red crown"", ""red head"", ""white belly"", ""medium-sized woodpecker""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Red-bellied_woodpecker,CC BY-SA (Wikipedia text; verify page footer)
554,194,Yellow-bellied Sapsucker,Yellow-bellied Sapsucker,,matched_with_traits,5,"[""black head"", ""pale breast"", ""red nape"", ""striped head"", ""medium-sized woodpecker""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Yellow-bellied_sapsucker,CC BY-SA (Wikipedia text; verify page footer)
555,195,Red-naped Sapsucker,Red-naped Sapsucker,,matched_with_traits,5,"[""black head"", ""red throat"", ""white wing"", ""yellow breast"", ""medium-sized woodpecker""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Red-naped_sapsucker,CC BY-SA (Wikipedia text; verify page footer)
556,196,Red-breasted Sapsucker,Red-breasted Sapsucker,,matched_with_traits,4,"[""pale belly"", ""red head"", ""white wing"", ""medium-sized woodpecker""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Red-breasted_sapsucker,CC BY-SA (Wikipedia text; verify page footer)
557,197,Ladder-backed Woodpecker,Ladder-backed Woodpecker,,matched_with_traits,2,"[""red crown"", ""small woodpecker""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Ladder-backed_woodpecker,CC BY-SA (Wikipedia text; verify page footer)
558,198,Nuttall's Woodpecker,Nuttall's Woodpecker,,matched_with_traits,1,"[""red crown""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Nuttall's_woodpecker,CC BY-SA (Wikipedia text; verify page footer)
559,199,Downy Woodpecker,Downy Woodpecker,,matched_with_traits,4,"[""black tail"", ""red cap"", ""white back"", ""white tail""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Downy_woodpecker,CC BY-SA (Wikipedia text; verify page footer)
560,200,Hairy Woodpecker,Hairy Woodpecker,,matched_with_traits,4,"[""black tail"", ""pale back"", ""white tail"", ""medium-sized woodpecker""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Hairy_woodpecker,CC BY-SA (Wikipedia text; verify page footer)
561,201,Pileated Woodpecker,Pileated Woodpecker,,matched_with_traits,2,"[""white neck"", ""white wing""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Pileated_woodpecker,CC BY-SA (Wikipedia text; verify page footer)
599,202,"Black Guillemot (Nonbreeding, juvenile)",Black Guillemot,"Nonbreeding, juvenile",matched_with_traits,3,"[""black plumage"", ""white wing"", ""medium-sized bird""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Black_guillemot,CC BY-SA (Wikipedia text; verify page footer)
600,203,"Pigeon Guillemot (Nonbreeding, juvenile)",Pigeon Guillemot,"Nonbreeding, juvenile",matched_with_traits,7,"[""black upperparts"", ""dark wing"", ""white eye"", ""white underparts"", ""white wing"", ""eye line"", ""long bill""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Pigeon_guillemot,CC BY-SA (Wikipedia text; verify page footer)
601,204,Black-legged Kittiwake (Immature),Black-legged Kittiwake,Immature,matched_with_traits,4,"[""black bill"", ""greenish bill"", ""white head"", ""yellow bill""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Black-legged_kittiwake,CC BY-SA (Wikipedia text; verify page footer)
602,205,Laughing Gull (Nonbreeding/Immature),Laughing Gull,Nonbreeding/Immature,matched_with_traits,4,"[""black head"", ""black hood"", ""black tail"", ""medium-sized gull""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Laughing_gull,CC BY-SA (Wikipedia text; verify page footer)
603,206,Heermann's Gull (Immature),Heermann's Gull,Immature,matched_with_traits,2,"[""gray wings"", ""red bill""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Heermann's_gull,CC BY-SA (Wikipedia text; verify page footer)
604,207,Ring-billed Gull (Immature),Ring-billed Gull,Immature,matched_with_traits,2,"[""medium-sized gull"", ""short bill""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Ring-billed_gull,CC BY-SA (Wikipedia text; verify page footer)
605,208,Western Gull (Immature),Western Gull,Immature,matched_with_traits,3,"[""white head"", ""yellow bill"", ""large gull""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Western_gull,CC BY-SA (Wikipedia text; verify page footer)
606,209,California Gull (Immature),California Gull,Immature,matched_with_traits,2,"[""medium-sized gull"", ""rounded head""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/California_gull,CC BY-SA (Wikipedia text; verify page footer)
607,210,Herring Gull (Immature),Herring Gull,Immature,matched_without_traits,0,[],wikipedia,wikipedia:no_visual_traits,https://en.wikipedia.org/wiki/Herring_gull,CC BY-SA (Wikipedia text; verify page footer)
608,211,Glaucous-winged Gull (Immature),Glaucous-winged Gull,Immature,matched_with_traits,5,"[""dark head"", ""gray wings"", ""white head"", ""white tail"", ""large bird""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Glaucous-winged_gull,CC BY-SA (Wikipedia text; verify page footer)
609,212,Great Black-backed Gull (Immature),Great Black-backed Gull,Immature,matched_with_traits,4,"[""black back"", ""white head"", ""contrasting plumage"", ""large gull""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Great_black-backed_gull,CC BY-SA (Wikipedia text; verify page footer)
610,213,Black-bellied Whistling-Duck,Black-bellied Whistling-Duck,,matched_with_traits,12,"[""brown plumage"", ""black flanks"", ""brown breast"", ""dark wings"", ""gray bill"", ""gray breast"", ""gray head"", ""pink bill"", ""white eye"", ""white wing"", ""whitish flank"", ""long head""]",wikipedia,wikipedia:ok,https://en.wikipedia.org/wiki/Black-bellied_whistling_duck,CC BY-SA (Wikipedia text; verify page footer)
